	 el_01,id,"id_quotes"
	 el_02,id,"id_current_location"
	 el_03,id,"id_weather_icon"
	 el_04,id,"id_temperature"
	 el_05,id,"id_f_title"
	 el_06,id,"id_f_label_fn"
	 el_07,id,"id_fname"
	 el_08,id,"id_f_label_ln"
	 el_09,id,"id_lname"
	 el_10,id,"id_f_label_ea"
	 el_11,id,"id_email"
	 el_12,id,"id_f_label_pn"
	 el_13,id,"id_phone"
	 el_14,id,"id_rb_label_g"
	 el_15,id,"id_rb_label_m"
	 el_16,id,"id_gender_male"
	 el_17,id,"id_rb_label_f"
	 el_18,id,"id_gender_female"
	 el_19,id,"id_f_label_s"
	 el_20,id,"id_state"
	 el_21,xpath,"//*[@id='id_state']/option[6]"
	 el_22,id,"id_cb_label_t"
	 el_23,id,"id_terms"
	 el_24,id,"id_img_facebook"
	 el_25,id,"id_img_twitter"
	 el_26,id,"id_img_flickr"
	 el_27,id,"id_img_youtube"
	 el_28,id,"id_reset_button"
	 el_29,id,"id_submit_button"
	 el_30,id,"timestamp"
	 el_31,id,"copyright"
	 el_32,id,"os_browser"
	 el_33,id,"ErrorLine"
	 el_34,id,"fname_error"
	 el_35,id,"lname_error"
	 el_36,id,"email_error"
	 el_37,id,"phone_error"
	 el_38,xpath,"//*[@id='fname_error']/img"
	 el_39,xpath,"//*[@id='lname_error']/img"
	 el_40,xpath,"//*[@id='email_error']/img"
	 el_41,xpath,"//*[@id='phone_error']/img"
	 el_42,id,"id_gender"
	 el_43,id,"id_back_button"
